	ID	Query	VFID	VF_Name	Bacteria	VFCID	VFcategory	ESKAPE	Virulence_factor
18997	VFG002542(gb|WP_004188690)	K07687_320	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR3
18998	VFG002542(gb|WP_004188690)	K07690_162	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR3
18999	VFG002542(gb|WP_004188690)	K03556_504	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR3
19000	VFG002542(gb|WP_004188690)	K07782_389	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR3
19001	VFG002542(gb|WP_004188690)	K04333_126	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR3
19002	VFG002542(gb|WP_004188690)	K07684_217	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR3
19003	VFG002542(gb|WP_004188690)	TIGR02985	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR3
19004	VFG002542(gb|WP_004188690)	TIGR03020	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR3
19005	VFG002540(gb|WP_004558040)	K07685_220	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR2
19006	VFG002540(gb|WP_004558040)	K11618_213	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR2
19007	VFG002540(gb|WP_004558040)	K07695_12	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR2
19008	VFG002540(gb|WP_004558040)	K14979_58	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR2
19009	VFG002540(gb|WP_004558040)	K07688_106	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR2
19010	VFG002540(gb|WP_004558040)	K07687_320	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR2
19011	VFG002540(gb|WP_004558040)	K07690_162	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR2
19012	VFG002540(gb|WP_004558040)	K03556_504	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR2
19013	VFG002540(gb|WP_004558040)	K07782_389	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR2
19014	VFG002540(gb|WP_004558040)	K04333_126	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR2
19015	VFG002540(gb|WP_004558040)	K07684_217	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR2
19016	VFG002540(gb|WP_004558040)	TIGR03020	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR2
19017	VFG038205(gb|WP_000446779)	K07685_220	VF0471	Quorom sensing	Acinetobacter baumannii	VFC0271	Biofilm	Positive	abaR
19018	VFG038205(gb|WP_000446779)	K11618_213	VF0471	Quorom sensing	Acinetobacter baumannii	VFC0271	Biofilm	Positive	abaR
19019	VFG038205(gb|WP_000446779)	K07695_12	VF0471	Quorom sensing	Acinetobacter baumannii	VFC0271	Biofilm	Positive	abaR
19020	VFG038205(gb|WP_000446779)	K14979_58	VF0471	Quorom sensing	Acinetobacter baumannii	VFC0271	Biofilm	Positive	abaR
19021	VFG038205(gb|WP_000446779)	K07688_106	VF0471	Quorom sensing	Acinetobacter baumannii	VFC0271	Biofilm	Positive	abaR
19022	VFG038205(gb|WP_000446779)	K07687_320	VF0471	Quorom sensing	Acinetobacter baumannii	VFC0271	Biofilm	Positive	abaR
19023	VFG038205(gb|WP_000446779)	K07690_162	VF0471	Quorom sensing	Acinetobacter baumannii	VFC0271	Biofilm	Positive	abaR
19024	VFG038205(gb|WP_000446779)	K03556_504	VF0471	Quorom sensing	Acinetobacter baumannii	VFC0271	Biofilm	Positive	abaR
19025	VFG038205(gb|WP_000446779)	K07782_389	VF0471	Quorom sensing	Acinetobacter baumannii	VFC0271	Biofilm	Positive	abaR
19026	VFG038205(gb|WP_000446779)	K04333_126	VF0471	Quorom sensing	Acinetobacter baumannii	VFC0271	Biofilm	Positive	abaR
19027	VFG038205(gb|WP_000446779)	K07684_217	VF0471	Quorom sensing	Acinetobacter baumannii	VFC0271	Biofilm	Positive	abaR
19028	VFG038205(gb|WP_000446779)	TIGR02985	VF0471	Quorom sensing	Acinetobacter baumannii	VFC0271	Biofilm	Positive	abaR
19029	VFG038205(gb|WP_000446779)	TIGR03020	VF0471	Quorom sensing	Acinetobacter baumannii	VFC0271	Biofilm	Positive	abaR
19030	VFG002538(gb|WP_004184923)	K07685_220	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	pmlR/bspR1
19031	VFG002538(gb|WP_004184923)	K11618_213	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	pmlR/bspR1
19032	VFG002538(gb|WP_004184923)	K07695_12	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	pmlR/bspR1
19033	VFG002538(gb|WP_004184923)	K14979_58	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	pmlR/bspR1
19034	VFG002538(gb|WP_004184923)	K07688_106	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	pmlR/bspR1
19035	VFG002538(gb|WP_004184923)	K07687_320	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	pmlR/bspR1
19036	VFG002538(gb|WP_004184923)	K07690_162	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	pmlR/bspR1
19037	VFG002538(gb|WP_004184923)	K03556_504	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	pmlR/bspR1
19038	VFG002538(gb|WP_004184923)	K07782_389	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	pmlR/bspR1
19039	VFG002538(gb|WP_004184923)	K04333_126	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	pmlR/bspR1
19040	VFG002538(gb|WP_004184923)	K07684_217	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	pmlR/bspR1
19041	VFG002538(gb|WP_004184923)	TIGR03020	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	pmlR/bspR1
19042	VFG002544(gb|WP_004532123)	K07685_220	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR5
19043	VFG002544(gb|WP_004532123)	K11618_213	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR5
19044	VFG002544(gb|WP_004532123)	K14979_58	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR5
19045	VFG002544(gb|WP_004532123)	K07688_106	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR5
19046	VFG002544(gb|WP_004532123)	K07687_320	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR5
19047	VFG002544(gb|WP_004532123)	K07690_162	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR5
19048	VFG002544(gb|WP_004532123)	K03556_504	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR5
19049	VFG002544(gb|WP_004532123)	K07782_389	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR5
19050	VFG002544(gb|WP_004532123)	K04333_126	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR5
19051	VFG002544(gb|WP_004532123)	K07684_217	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR5
19052	VFG002544(gb|WP_004532123)	TIGR02985	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR5
19053	VFG002544(gb|WP_004532123)	TIGR03020	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR5
19054	VFG002543(gb|WP_011205386)	K07685_220	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR4
19055	VFG002543(gb|WP_011205386)	K11618_213	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR4
19056	VFG002543(gb|WP_011205386)	K07695_12	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR4
19057	VFG002543(gb|WP_011205386)	K14979_58	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR4
19058	VFG002543(gb|WP_011205386)	K07688_106	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR4
19059	VFG002543(gb|WP_011205386)	K07687_320	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR4
19060	VFG002543(gb|WP_011205386)	K03556_504	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR4
19061	VFG002543(gb|WP_011205386)	K07782_389	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR4
19062	VFG002543(gb|WP_011205386)	K04333_126	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR4
19063	VFG002543(gb|WP_011205386)	K07684_217	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR4
19064	VFG002543(gb|WP_011205386)	TIGR03020	VF0433	Quorum-sensing	Burkholderia pseudomallei	VFC0271	Biofilm	Negative	bspR4
19065	VFG000152(gb|NP_252167)	K07685_220	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	rhlR
19066	VFG000152(gb|NP_252167)	K11618_213	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	rhlR
19067	VFG000152(gb|NP_252167)	K14979_58	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	rhlR
19068	VFG000152(gb|NP_252167)	K07688_106	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	rhlR
19069	VFG000152(gb|NP_252167)	K07687_320	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	rhlR
19070	VFG000152(gb|NP_252167)	K07690_162	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	rhlR
19071	VFG000152(gb|NP_252167)	K03556_504	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	rhlR
19072	VFG000152(gb|NP_252167)	K07782_389	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	rhlR
19073	VFG000152(gb|NP_252167)	K04333_126	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	rhlR
19074	VFG000152(gb|NP_252167)	K07781_126	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	rhlR
19075	VFG000152(gb|NP_252167)	K08087_17	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	rhlR
19076	VFG000152(gb|NP_252167)	K07684_217	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	rhlR
19077	VFG000152(gb|NP_252167)	TIGR03020	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	rhlR
19078	VFG000151(gb|NP_250121)	K07685_220	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	lasR
19079	VFG000151(gb|NP_250121)	K11618_213	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	lasR
19080	VFG000151(gb|NP_250121)	K07688_106	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	lasR
19081	VFG000151(gb|NP_250121)	K03556_504	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	lasR
19082	VFG000151(gb|NP_250121)	K07782_389	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	lasR
19083	VFG000151(gb|NP_250121)	K04333_126	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	lasR
19084	VFG000151(gb|NP_250121)	K07684_217	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	lasR
19085	VFG000151(gb|NP_250121)	TIGR03020	VF0093	Quorum sensing	Pseudomonas aeruginosa	VFC0271	Biofilm	Positive	lasR
19086	VFG048338(gb|WP_002916079)	K07685_220	VF0567	Type 3 fimbriae	Klebsiella pneumoniae	VFC0271	Biofilm	Positive	mrkI
19087	VFG048338(gb|WP_002916079)	K11618_213	VF0567	Type 3 fimbriae	Klebsiella pneumoniae	VFC0271	Biofilm	Positive	mrkI
19088	VFG048338(gb|WP_002916079)	K14979_58	VF0567	Type 3 fimbriae	Klebsiella pneumoniae	VFC0271	Biofilm	Positive	mrkI
19089	VFG048338(gb|WP_002916079)	K07688_106	VF0567	Type 3 fimbriae	Klebsiella pneumoniae	VFC0271	Biofilm	Positive	mrkI
19090	VFG048338(gb|WP_002916079)	K07687_320	VF0567	Type 3 fimbriae	Klebsiella pneumoniae	VFC0271	Biofilm	Positive	mrkI
19091	VFG048338(gb|WP_002916079)	K07690_162	VF0567	Type 3 fimbriae	Klebsiella pneumoniae	VFC0271	Biofilm	Positive	mrkI
19092	VFG048338(gb|WP_002916079)	K03556_504	VF0567	Type 3 fimbriae	Klebsiella pneumoniae	VFC0271	Biofilm	Positive	mrkI
19093	VFG048338(gb|WP_002916079)	K07782_389	VF0567	Type 3 fimbriae	Klebsiella pneumoniae	VFC0271	Biofilm	Positive	mrkI
19094	VFG048338(gb|WP_002916079)	K04333_126	VF0567	Type 3 fimbriae	Klebsiella pneumoniae	VFC0271	Biofilm	Positive	mrkI
19095	VFG048338(gb|WP_002916079)	K08087_17	VF0567	Type 3 fimbriae	Klebsiella pneumoniae	VFC0271	Biofilm	Positive	mrkI
19096	VFG048338(gb|WP_002916079)	K07684_217	VF0567	Type 3 fimbriae	Klebsiella pneumoniae	VFC0271	Biofilm	Positive	mrkI
19097	VFG048338(gb|WP_002916079)	TIGR03020	VF0567	Type 3 fimbriae	Klebsiella pneumoniae	VFC0271	Biofilm	Positive	mrkI
19098	VFG002413(gb|WP_000389022)	K07685_220	VF0404	ECP	Escherichia coli (EHEC)	VFC0001	Adherence	Negative	ykgK/ecpR
19099	VFG002413(gb|WP_000389022)	K11618_213	VF0404	ECP	Escherichia coli (EHEC)	VFC0001	Adherence	Negative	ykgK/ecpR
19100	VFG002413(gb|WP_000389022)	K14979_58	VF0404	ECP	Escherichia coli (EHEC)	VFC0001	Adherence	Negative	ykgK/ecpR
19101	VFG002413(gb|WP_000389022)	K07688_106	VF0404	ECP	Escherichia coli (EHEC)	VFC0001	Adherence	Negative	ykgK/ecpR
19102	VFG002413(gb|WP_000389022)	K07687_320	VF0404	ECP	Escherichia coli (EHEC)	VFC0001	Adherence	Negative	ykgK/ecpR
19103	VFG002413(gb|WP_000389022)	K07690_162	VF0404	ECP	Escherichia coli (EHEC)	VFC0001	Adherence	Negative	ykgK/ecpR
19104	VFG002413(gb|WP_000389022)	K03556_504	VF0404	ECP	Escherichia coli (EHEC)	VFC0001	Adherence	Negative	ykgK/ecpR
19105	VFG002413(gb|WP_000389022)	K07782_389	VF0404	ECP	Escherichia coli (EHEC)	VFC0001	Adherence	Negative	ykgK/ecpR
19106	VFG002413(gb|WP_000389022)	K07684_217	VF0404	ECP	Escherichia coli (EHEC)	VFC0001	Adherence	Negative	ykgK/ecpR
19107	VFG000451(gb|NP_459547)	K07685_220	VF0102	Type 1 fimbriae	Salmonella enterica (serovar typhimurium)	VFC0001	Adherence	Negative	fimW
19108	VFG000451(gb|NP_459547)	K14979_58	VF0102	Type 1 fimbriae	Salmonella enterica (serovar typhimurium)	VFC0001	Adherence	Negative	fimW
19109	VFG000451(gb|NP_459547)	K07687_320	VF0102	Type 1 fimbriae	Salmonella enterica (serovar typhimurium)	VFC0001	Adherence	Negative	fimW
19110	VFG000451(gb|NP_459547)	K03556_504	VF0102	Type 1 fimbriae	Salmonella enterica (serovar typhimurium)	VFC0001	Adherence	Negative	fimW
19111	VFG000451(gb|NP_459547)	K07782_389	VF0102	Type 1 fimbriae	Salmonella enterica (serovar typhimurium)	VFC0001	Adherence	Negative	fimW
19112	VFG000451(gb|NP_459547)	K08087_17	VF0102	Type 1 fimbriae	Salmonella enterica (serovar typhimurium)	VFC0001	Adherence	Negative	fimW
19113	VFG000451(gb|NP_459547)	K07684_217	VF0102	Type 1 fimbriae	Salmonella enterica (serovar typhimurium)	VFC0001	Adherence	Negative	fimW
19114	VFG049007(gb|WP_002911561)	K11618_213	VF0571	RcsAB	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rcsA
19115	VFG049007(gb|WP_002911561)	K14979_58	VF0571	RcsAB	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rcsA
19116	VFG049007(gb|WP_002911561)	K07688_106	VF0571	RcsAB	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rcsA
19117	VFG049007(gb|WP_002911561)	K07687_320	VF0571	RcsAB	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rcsA
19118	VFG049007(gb|WP_002911561)	K07690_162	VF0571	RcsAB	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rcsA
19119	VFG049007(gb|WP_002911561)	K03556_504	VF0571	RcsAB	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rcsA
19120	VFG049007(gb|WP_002911561)	K07782_389	VF0571	RcsAB	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rcsA
19121	VFG049007(gb|WP_002911561)	K07781_126	VF0571	RcsAB	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rcsA
19122	VFG049007(gb|WP_002911561)	K08087_17	VF0571	RcsAB	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rcsA
19123	VFG049007(gb|WP_002911561)	K07684_217	VF0571	RcsAB	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rcsA
19124	VFG048995(gb|WP_015874986)	K11618_213	VF0570	RmpA	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rmpA
19125	VFG048995(gb|WP_015874986)	K07688_106	VF0570	RmpA	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rmpA
19126	VFG048995(gb|WP_015874986)	K07687_320	VF0570	RmpA	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rmpA
19127	VFG048995(gb|WP_015874986)	K07690_162	VF0570	RmpA	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rmpA
19128	VFG048995(gb|WP_015874986)	K07684_217	VF0570	RmpA	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rmpA
19129	VFG048996(gb|WP_004213609)	K11618_213	VF0570	RmpA	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rmpA
19130	VFG048996(gb|WP_004213609)	K07688_106	VF0570	RmpA	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rmpA
19131	VFG048996(gb|WP_004213609)	K07687_320	VF0570	RmpA	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rmpA
19132	VFG048996(gb|WP_004213609)	K07690_162	VF0570	RmpA	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rmpA
19133	VFG048996(gb|WP_004213609)	K07684_217	VF0570	RmpA	Klebsiella pneumoniae	VFC0301	Regulation	Positive	rmpA
19134	VFG049986(gb|WP_000877695)	K01151_1081_95_630	VF0584	Petrobactin	Bacillus anthracis	VFC0272	Nutritional/Metabolic factor	Negative	asbF
19135	VFG001955(gb|YP_002344810)	K07748_115	VF0323	Capsule	Campylobacter jejuni	VFC0258	Immune modulation	Negative	Cj1427c
19136	VFG001955(gb|YP_002344810)	K10011_179	VF0323	Capsule	Campylobacter jejuni	VFC0258	Immune modulation	Negative	Cj1427c
19137	VFG001955(gb|YP_002344810)	K15789_49	VF0323	Capsule	Campylobacter jejuni	VFC0258	Immune modulation	Negative	Cj1427c
19138	VFG001955(gb|YP_002344810)	K00091_227	VF0323	Capsule	Campylobacter jejuni	VFC0258	Immune modulation	Negative	Cj1427c
19139	VFG001955(gb|YP_002344810)	K15912_15	VF0323	Capsule	Campylobacter jejuni	VFC0258	Immune modulation	Negative	Cj1427c
19140	VFG001955(gb|YP_002344810)	K01711_1008_95_615	VF0323	Capsule	Campylobacter jejuni	VFC0258	Immune modulation	Negative	Cj1427c
19141	VFG001955(gb|YP_002344810)	K12453_20	VF0323	Capsule	Campylobacter jejuni	VFC0258	Immune modulation	Negative	Cj1427c
19142	VFG001955(gb|YP_002344810)	K02473_5	VF0323	Capsule	Campylobacter jejuni	VFC0258	Immune modulation	Negative	Cj1427c
19143	VFG001955(gb|YP_002344810)	K15894_114	VF0323	Capsule	Campylobacter jejuni	VFC0258	Immune modulation	Negative	Cj1427c
19144	VFG001955(gb|YP_002344810)	UDPGLUCEPIM-RXN	VF0323	Capsule	Campylobacter jejuni	VFC0258	Immune modulation	Negative	Cj1427c
19145	VFG001955(gb|YP_002344810)	5.1.3.20-RXN	VF0323	Capsule	Campylobacter jejuni	VFC0258	Immune modulation	Negative	Cj1427c
19146	VFG001955(gb|YP_002344810)	4.2.1.115_2	VF0323	Capsule	Campylobacter jejuni	VFC0258	Immune modulation	Negative	Cj1427c
19147	VFG001955(gb|YP_002344810)	TIGR01214	VF0323	Capsule	Campylobacter jejuni	VFC0258	Immune modulation	Negative	Cj1427c
19148	VFG001955(gb|YP_002344810)	TIGR04180	VF0323	Capsule	Campylobacter jejuni	VFC0258	Immune modulation	Negative	Cj1427c
19149	VFG001955(gb|YP_002344810)	TIGR03589	VF0323	Capsule	Campylobacter jejuni	VFC0258	Immune modulation	Negative	Cj1427c
19150	VFG048885(gb|WP_014907227)	K07748_115	VF0560	Capsule	Klebsiella pneumoniae	VFC0258	Immune modulation	Positive	gmd
19151	VFG048885(gb|WP_014907227)	K00091_227	VF0560	Capsule	Klebsiella pneumoniae	VFC0258	Immune modulation	Positive	gmd
19152	VFG048885(gb|WP_014907227)	K01711_1008_95_615	VF0560	Capsule	Klebsiella pneumoniae	VFC0258	Immune modulation	Positive	gmd
19153	VFG048885(gb|WP_014907227)	K02473_5	VF0560	Capsule	Klebsiella pneumoniae	VFC0258	Immune modulation	Positive	gmd
19154	VFG048885(gb|WP_014907227)	UDPGLUCEPIM-RXN	VF0560	Capsule	Klebsiella pneumoniae	VFC0258	Immune modulation	Positive	gmd
19155	VFG048885(gb|WP_014907227)	4.2.1.45_1	VF0560	Capsule	Klebsiella pneumoniae	VFC0258	Immune modulation	Positive	gmd
19156	VFG048885(gb|WP_014907227)	TIGR01214	VF0560	Capsule	Klebsiella pneumoniae	VFC0258	Immune modulation	Positive	gmd
19157	VFG048885(gb|WP_014907227)	TIGR01472	VF0560	Capsule	Klebsiella pneumoniae	VFC0258	Immune modulation	Positive	gmd
19158	VFG048885(gb|WP_014907227)	TIGR04180	VF0560	Capsule	Klebsiella pneumoniae	VFC0258	Immune modulation	Positive	gmd
19159	VFG002365(gb|WP_005167740)	K07748_115	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	gmd
19160	VFG002365(gb|WP_005167740)	K00091_227	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	gmd
19161	VFG002365(gb|WP_005167740)	K01711_1008_95_615	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	gmd
19162	VFG002365(gb|WP_005167740)	K02473_5	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	gmd
19163	VFG002365(gb|WP_005167740)	UDPGLUCEPIM-RXN	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	gmd
19164	VFG002365(gb|WP_005167740)	4.2.1.45_1	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	gmd
19165	VFG002365(gb|WP_005167740)	TIGR01214	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	gmd
19166	VFG002365(gb|WP_005167740)	TIGR01472	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	gmd
19167	VFG002365(gb|WP_005167740)	TIGR04180	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	gmd
19168	VFG002364(gb|WP_005167741)	K07748_115	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	YE_RS15425
19169	VFG002364(gb|WP_005167741)	K00091_227	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	YE_RS15425
19170	VFG002364(gb|WP_005167741)	K01711_1008_95_615	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	YE_RS15425
19171	VFG002364(gb|WP_005167741)	K12453_20	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	YE_RS15425
19172	VFG002364(gb|WP_005167741)	K02473_5	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	YE_RS15425
19173	VFG002364(gb|WP_005167741)	UDPGLUCEPIM-RXN	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	YE_RS15425
19174	VFG002364(gb|WP_005167741)	5.1.3.20-RXN	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	YE_RS15425
19175	VFG002364(gb|WP_005167741)	5.1.3.25_1	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	YE_RS15425
19176	VFG002364(gb|WP_005167741)	TIGR04180	VF0392	O-antigen	Yersinia enterocolitica	VFC0258	Immune modulation	Negative	YE_RS15425
19177	VFG002225(gb|WP_002963680)	K07748_115	VF0367	LPS	Brucella melitensis	VFC0258	Immune modulation	Negative	gmd
19178	VFG002225(gb|WP_002963680)	K00091_227	VF0367	LPS	Brucella melitensis	VFC0258	Immune modulation	Negative	gmd
19179	VFG002225(gb|WP_002963680)	K01711_1008_95_615	VF0367	LPS	Brucella melitensis	VFC0258	Immune modulation	Negative	gmd
19180	VFG002225(gb|WP_002963680)	K02473_5	VF0367	LPS	Brucella melitensis	VFC0258	Immune modulation	Negative	gmd
19181	VFG002225(gb|WP_002963680)	UDPGLUCEPIM-RXN	VF0367	LPS	Brucella melitensis	VFC0258	Immune modulation	Negative	gmd
19182	VFG002225(gb|WP_002963680)	4.2.1.45_1	VF0367	LPS	Brucella melitensis	VFC0258	Immune modulation	Negative	gmd
19183	VFG002225(gb|WP_002963680)	TIGR01472	VF0367	LPS	Brucella melitensis	VFC0258	Immune modulation	Negative	gmd
19184	VFG002225(gb|WP_002963680)	TIGR04180	VF0367	LPS	Brucella melitensis	VFC0258	Immune modulation	Negative	gmd
19185	VFG000974(gb|WP_010922711)	K14647_56	VF0245	C5a peptidase	Streptococcus pyogenes	VFC0001	Adherence	Negative	scpA/scpB
